CIP13;NOM COURT;PRODUIT;Code EphMRA;Classe EphMRA;"Code
ATC";"Classe
ATC";"Code
ATC 2";"Libellé
ATC 2";Base de remboursement 2016-01;"Nombre de boites remboursées 
2016-01";"Montant remboursé 
2016-01";Base de remboursement 2016-02;"Nombre de boites remboursées 
2016-02";"Montant remboursé 
2016-02";Base de remboursement 2016-03;"Nombre de boites remboursées 
2016-03";"Montant remboursé 
2016-03";Base de remboursement 2016-04;"Nombre de boites remboursées 
2016-04";"Montant remboursé 
2016-04"
3400938643855;ENALAPRIL/HYDROCHLOROTHIAZIDE SANDOZ 20 MG/12,5 MG CPR SEC 90;ENALAPRIL/HYDROCHLOROTHIAZIDE SANDOZ;C09B1;ASSOCIATIONS IEC ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES (C3);C09BA02;ENALAPRIL ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;23 848 €;1 210;18 633 €;23 985 €;1 229;18 523 €;28 524 €;1 454;22 092 €;26 814 €;1 382;20 855 €
3400938644166;ACIDE FUSIDIQUE RATIOPHARM 2 P. 100 CREME TUBE 1/15 G;ACIDE FUSIDIQUE RATIOPHARM;D06A;ANTIBIOTIQUES A USAGE TOPIQUE;D06AX01;FUSIDIQUE ACIDE;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;707 €;371;264 €;582 €;312;204 €;515 €;262;180 €;354 €;182;129 €
3400938644746;AMISULPRIDE ACTAVIS 100MG CPR SEC 30;AMISULPRIDE ACTAVIS;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AL05;AMISULPRIDE;N05;PSYCHOLEPTIQUES;21 €;2;21 €;31 €;3;31 €;72 €;5;54 €;31 €;3;31 €
3400938645347;AMISULPRIDE ACTAVIS 200MG CPR SEC 60;AMISULPRIDE ACTAVIS;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AL05;AMISULPRIDE;N05;PSYCHOLEPTIQUES;84 €;2;69 €;0 €;0;0 €;293 €;6;234 €;42 €;1;42 €
3400938649130;ACEBUTOLOL ALMUS 200 MG CPR 30;ACEBUTOLOL ALMUS;C07A;BETABLOQUANTS NON ASSOCIES;C07AB04;ACEBUTOLOL;C07;BETABLOQUANTS;5 766 €;1 294;5 115 €;5 822 €;1 328;5 198 €;6 353 €;1 453;5 639 €;6 143 €;1 393;5 427 €
3400938649420;TEVAGRASTIM 30 MUI/0,5 ML SOL INJ OU PERF 1/0,5 ML;TEVAGRASTIM;L03A1;FACTEURS DE CROISSANCE;L03AA02;FILGRASTIM;L03;IMMUNOSTIMULANTS;429 268 €;4 342;427 118 €;477 294 €;4 841;474 957 €;476 459 €;4 831;475 431 €;483 180 €;4 926;482 526 €
3400938649598;TEVAGRASTIM 30 MUI/0,5 ML SOL INJ OU PERF 5/0,5 ML;TEVAGRASTIM;L03A1;FACTEURS DE CROISSANCE;L03AA02;FILGRASTIM;L03;IMMUNOSTIMULANTS;-448 €;-1;-448 €;0 €;0;0 €;0 €;0;0 €;0 €;0;0 €
3400938649659;TEVAGRASTIM 48 MUI/0,8 ML SOL INJ OU PERF 1/0,8 ML;TEVAGRASTIM;L03A1;FACTEURS DE CROISSANCE;L03AA02;FILGRASTIM;L03;IMMUNOSTIMULANTS;121 853 €;772;121 263 €;152 052 €;983;151 167 €;170 339 €;1 120;169 455 €;161 048 €;1 040;159 278 €
3400938650488;MATRIFEN 12 MCG/H Gé DISP TRANSDERM 5;MATRIFEN;N02A;NARCOTIQUES;N02AB03;FENTANYL;N02;ANALGESIQUES;17 114 €;1 310;15 002 €;17 774 €;1 372;15 715 €;19 621 €;1 533;17 121 €;18 451 €;1 440;16 042 €
3400938651089;MATRIFEN 25 MCG/H Gé DISP TRANSDERM 5;MATRIFEN;N02A;NARCOTIQUES;N02AB03;FENTANYL;N02;ANALGESIQUES;23 762 €;1 261;21 072 €;22 536 €;1 214;19 891 €;25 170 €;1 364;22 129 €;22 453 €;1 248;19 888 €
3400938651720;MATRIFEN 50 MCG/H Gé DISP TRANSDERM 5;MATRIFEN;N02A;NARCOTIQUES;N02AB03;FENTANYL;N02;ANALGESIQUES;21 614 €;647;19 666 €;20 386 €;611;18 403 €;22 442 €;704;20 294 €;19 836 €;632;18 070 €
3400938652321;MATRIFEN 75 MCG/H Gé DISP TRANSDERM 5;MATRIFEN;N02A;NARCOTIQUES;N02AB03;FENTANYL;N02;ANALGESIQUES;12 091 €;278;11 136 €;11 928 €;269;11 019 €;13 646 €;314;12 676 €;11 791 €;276;10 698 €
3400938652840;MATRIFEN 100 MCG/H Gé DISP TRANSDERM 5;MATRIFEN;N02A;NARCOTIQUES;N02AB03;FENTANYL;N02;ANALGESIQUES;20 954 €;390;19 709 €;21 447 €;398;20 199 €;21 450 €;408;20 639 €;20 210 €;393;19 129 €
3400938653212;METFORMINE ZYDUS 500MG CPR 30;METFORMINE ZYDUS;A10J1;ANTIDIABETIQUES BIGUANIDES NON ASSOCIES;A10BA02;METFORMINE;A10;MEDICAMENTS DU DIABETE;11 895 €;6 934;10 970 €;12 003 €;7 143;11 063 €;13 333 €;7 940;12 336 €;12 137 €;7 218;11 272 €
3400938653441;METFORMINE ZYDUS 500MG CPR 90;METFORMINE ZYDUS;A10J1;ANTIDIABETIQUES BIGUANIDES NON ASSOCIES;A10BA02;METFORMINE;A10;MEDICAMENTS DU DIABETE;12 990 €;2 604;12 150 €;12 943 €;2 605;12 116 €;15 241 €;3 094;14 157 €;13 586 €;2 758;12 601 €
3400938654332;BETAHISTINE RATIOPHARM 24MG CPR 60;BETAHISTINE RATIOPHARM;N07C;MEDICAMENTS ANTIVERTIGINEUX;N07CA01;BETAHISTINE;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;21 €;3;6 €;6 €;1;2 €;8 €;1;8 €;15 €;2;4 €
3400938655162;PRITORPLUS 80 MG/25 MG CPR 30;PRITORPLUS;C09D1;ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES;C09DA07;TELMISARTAN ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;13 603 €;1 280;11 303 €;13 995 €;1 331;11 566 €;14 603 €;1 379;12 161 €;13 910 €;1 318;11 594 €
3400938655223;PRITORPLUS 80 MG/25 MG CPR 90;PRITORPLUS;C09D1;ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES;C09DA07;TELMISARTAN ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;13 701 €;445;10 688 €;13 149 €;438;10 045 €;15 803 €;523;11 895 €;13 976 €;463;10 819 €
3400938655452;EXTAVIA 250 MCG/ML SOL INJ 15;EXTAVIA;L03B2;INTERFERONS, BETA;L03AB08;INTERFERON BETA-1B;L03;IMMUNOSTIMULANTS;6 077 €;6;6 077 €;6 835 €;8;6 835 €;6 835 €;8;6 835 €;4 557 €;6;4 557 €
3400938656282;BETAHISTINE EG 8 MG CPR 30;BETAHISTINE EG;N07C;MEDICAMENTS ANTIVERTIGINEUX;N07CA01;BETAHISTINE;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;1 921 €;955;734 €;1 676 €;849;666 €;1 889 €;962;717 €;1 818 €;928;712 €
3400938657005;BUDESONIDE TEVA 0,5MG/2ML SUSP 20/2 ML;BUDESONIDE TEVA;R03D1;CORTICOIDES, A INHALER;R03BA02;BUDESONIDE;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;64 520 €;3 144;48 691 €;67 723 €;3 317;50 730 €;60 049 €;2 944;45 147 €;47 425 €;2 300;36 483 €
3400938658293;BUDESONIDE TEVA 1MG/2ML SUSP 20/2 ML;BUDESONIDE TEVA;R03D1;CORTICOIDES, A INHALER;R03BA02;BUDESONIDE;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;397 903 €;13 588;317 665 €;375 512 €;12 927;296 857 €;373 245 €;12 811;296 228 €;302 234 €;10 335;243 682 €
3400938658644;DIACEREINE MYLAN 50 MG GELULE 30;DIACEREINE MYLAN;M01A1;ANTIRHUMATISMAUX NON STEROIDIENS NON ASSOCIES;M01AX21;DIACEREINE;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;0 €;0;0 €;0 €;0;0 €;7 €;1;1 €;10 €;1;0 €
3400938659535;BETAHISTINE EG 8 MG CPR 90;BETAHISTINE EG;N07C;MEDICAMENTS ANTIVERTIGINEUX;N07CA01;BETAHISTINE;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;9 564 €;1 515;3 603 €;9 449 €;1 507;3 633 €;10 835 €;1 724;4 117 €;9 733 €;1 559;3 760 €
3400938660593;OLIMEL N7E EMULS INJ POCHE 1L 6/1 L;OLIMEL;K01D2;EMULSIONS LIPIDIQUES EN ASSOCIATION;B05BA10;ASSOCIATIONS;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;355 901 €;2 009;346 563 €;393 215 €;2 244;383 378 €;381 045 €;2 151;370 825 €;356 204 €;2 017;347 627 €
3400938660654;OLIMEL N7E EMULS INJ POCHE 1,5L 4/1,5 L;OLIMEL;K01D2;EMULSIONS LIPIDIQUES EN ASSOCIATION;B05BA10;ASSOCIATIONS;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;282 418 €;2 040;273 557 €;345 062 €;2 485;335 990 €;342 936 €;2 483;332 663 €;312 135 €;2 265;301 047 €
3400938660715;OLIMEL N7E EMULS INJ POCHE 2L 4/2 L;OLIMEL;K01D2;EMULSIONS LIPIDIQUES EN ASSOCIATION;B05BA10;ASSOCIATIONS;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;39 249 €;246;37 809 €;41 029 €;269;37 892 €;45 099 €;291;43 659 €;49 250 €;303;47 039 €
3400938661316;OLIMEL N9E EMULSION POUR PERFUSION POCHE 6/1000 ML;OLIMEL;K01D2;EMULSIONS LIPIDIQUES EN ASSOCIATION;B05BA10;ASSOCIATIONS;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;17 884 €;100;17 364 €;19 290 €;117;19 290 €;23 909 €;142;22 969 €;26 706 €;145;26 475 €
3400938661484;OLIMEL N9E EMULS PERF POCHE 4/1500 ML;OLIMEL;K01D2;EMULSIONS LIPIDIQUES EN ASSOCIATION;B05BA10;ASSOCIATIONS;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;3 484 €;27;3 303 €;6 449 €;50;6 314 €;7 481 €;58;7 481 €;8 514 €;64;8 062 €
3400938661545;OLIMEL N9E EMULS PERF POCHE 4/2000 ML;OLIMEL;K01D2;EMULSIONS LIPIDIQUES EN ASSOCIATION;B05BA10;ASSOCIATIONS;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;1 469 €;10;1 469 €;6 757 €;42;6 706 €;6 904 €;35;6 904 €;6 317 €;34;6 317 €
3400938661835;IBUPROFENE MYLAN 20 MG/ML ENFANT ET NOURRISSON SANS SUCRE SOL BUV 1/200 ML;IBUPROFENE MYLAN;N02B;NON NARCOTIQUES ET ANTIPYRETIQUES;M01AE01;IBUPROFENE;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;65 307 €;33 747;42 383 €;101 023 €;53 613;65 531 €;123 996 €;65 833;80 417 €;64 853 €;33 899;42 131 €
3400938662207;GABAPENTINE RPG 800 MG CPR 90;GABAPENTINE RPG;N03A;ANTIEPILEPTIQUES;N03AX12;GABAPENTINE;N03;ANTIEPILEPTIQUES;52 €;1;52 €;0 €;0;0 €;0 €;0;0 €;0 €;0;0 €
3400938664157;CILAZAPRIL TEVA 2,5 MG CPR SEC 28;CILAZAPRIL TEVA;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA08;CILAZAPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;6 €;1;4 €;12 €;2;10 €;0 €;0;0 €;0 €;0;0 €
3400938670479;PAROXETINE TEVA 20 MG CPR SEC 14;PAROXETINE TEVA;N06A4;ANTIDEPRESSEURS INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE (SSRI);N06AB05;PAROXETINE;N06;PSYCHOANALEPTIQUES;242 421 €;72 893;186 093 €;254 128 €;77 427;194 424 €;281 888 €;86 164;215 867 €;263 689 €;80 848;201 765 €
3400938672022;FLUVASTATINE SANDOZ LP 80 MG CPR 30;FLUVASTATINE SANDOZ;C10A1;STATINES (INHIBITEURS DE LA HMG-CoA REDUCTASE);C10AA04;FLUVASTATINE;C10;AGENTS MODIFIANT LES LIPIDES;27 093 €;2 115;22 941 €;33 598 €;2 639;28 606 €;46 133 €;3 918;39 212 €;39 585 €;4 867;33 664 €
3400938672190;NIQUITINMINIS 1,5MG CPR SS SUCRE 20;NIQUITINMINIS;N07B;MEDICAMENTS ANTITABAC;N07BA01;NICOTINE;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;224 €;38;217 €;842 €;71;842 €;730 €;65;730 €;597 €;62;597 €
3400938672312;NIQUITINMINIS 1,5MG CPR SS SUCRE 60;NIQUITINMINIS;N07B;MEDICAMENTS ANTITABAC;N07BA01;NICOTINE;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;1 845 €;92;1 829 €;2 761 €;114;2 761 €;2 442 €;109;2 442 €;1 496 €;79;1 496 €
3400938672541;NIQUITINMINIS 4MG CPR SS SUCRE 20;NIQUITINMINIS;N07B;MEDICAMENTS ANTITABAC;N07BA01;NICOTINE;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;230 €;21;230 €;449 €;26;449 €;198 €;21;198 €;175 €;18;175 €
3400938672770;NIQUITINMINIS 4MG CPR SS SUCRE 180;NIQUITINMINIS;N07B;MEDICAMENTS ANTITABAC;N07BA01;NICOTINE;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;1 730 €;74;1 730 €;1 667 €;64;1 647 €;1 454 €;59;1 454 €;1 082 €;44;1 082 €
3400938673081;INEXIUM 10 MG GRAN SUSP BUV SACHET 28;INEXIUM;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC05;ESOMEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;773 143 €;40 351;544 294 €;837 555 €;43 832;589 182 €;891 066 €;46 636;625 862 €;795 262 €;41 546;561 913 €
3400938673371;ROVALCYTE 50 MG/ML POUDRE SOL BUV 1/100 ML;ROVALCYTE;J05B3;ANTIVIRAUX, HERPES;J05AB14;VALGANCICLOVIR;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;23 625 €;93;21 591 €;30 890 €;123;29 018 €;43 962 €;172;42 568 €;33 310 €;130;30 878 €
3400938673661;FOSINOPRIL ZENTIVA 20 MG CPR 30;FOSINOPRIL ZENTIVA;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA09;FOSINOPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;5 326 €;764;4 528 €;5 238 €;765;4 443 €;5 623 €;816;4 793 €;5 358 €;782;4 529 €
3400938673890;FOSINOPRIL ZENTIVA 20 MG CPR 90;FOSINOPRIL ZENTIVA;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA09;FOSINOPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;38 €;2;38 €;0 €;0;0 €;0 €;0;0 €;0 €;0;0 €
3400938674033;FOSINOPRIL ZENTIVA 10 MG CPR SEC 30;FOSINOPRIL ZENTIVA;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA09;FOSINOPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;4 352 €;706;3 688 €;4 254 €;694;3 636 €;4 720 €;766;4 009 €;4 212 €;689;3 615 €
3400938674323;FOSINOPRIL ZENTIVA 10 MG CPR SEC 90;FOSINOPRIL ZENTIVA;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA09;FOSINOPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;16 €;1;11 €;0 €;0;0 €;0 €;0;0 €;0 €;0;0 €
3400938674842;MAGNESIUM/VITAMINE B6 MYLAN CPR 50;MAGNESIUM/VITAMINE B6 MYLAN;A12C1;MAGNESIUM;A12CC;MAGNESIUM;A12;SUPPLEMENTS MINERAUX;30 €;5;0 €;8 €;1;0 €;13 €;2;0 €;78 €;10;0 €
3400938675214;TRAMADOL RANBAXY LP 100 MG CPR 30;TRAMADOL RANBAXY;N02B;NON NARCOTIQUES ET ANTIPYRETIQUES;N02AX02;TRAMADOL;N02;ANALGESIQUES;19 325 €;2 534;14 725 €;20 331 €;2 723;15 507 €;22 098 €;2 942;16 809 €;19 813 €;2 715;14 949 €
3400938675443;TRAMADOL RANBAXY LP 200 MG CPR 30;TRAMADOL RANBAXY;N02B;NON NARCOTIQUES ET ANTIPYRETIQUES;N02AX02;TRAMADOL;N02;ANALGESIQUES;10 282 €;736;8 173 €;11 146 €;787;8 833 €;11 334 €;808;9 215 €;10 847 €;799;8 680 €
3400938675672;RAMIPRIL ALMUS 1,25 MG CPR 90;RAMIPRIL ALMUS;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA05;RAMIPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;0 €;0;0 €;0 €;0;0 €;0 €;0;0 €;10 €;1;10 €
3400938675962;RAMIPRIL ALMUS 2,5 MG CPR SEC 90;RAMIPRIL ALMUS;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA05;RAMIPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;2 448 €;196;2 092 €;2 522 €;209;2 167 €;3 095 €;257;2 535 €;2 739 €;228;2 317 €
3400938676105;RAMIPRIL ALMUS 5 MG CPR SEC 90;RAMIPRIL ALMUS;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA05;RAMIPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;4 367 €;270;3 581 €;5 045 €;321;4 207 €;6 153 €;397;5 057 €;4 984 €;314;4 169 €
3400938677225;SOLUMEDROL 1 G SOL INJ 1/15,6 ML;SOLUMEDROL;H02A1;CORTICOSTEROIDES INJECTABLES NON ASSOCIES;H02AB04;METHYLPREDNISOLONE;H02;CORTICOIDES A USAGE SYSTEMIQUE;21 432 €;1 585;20 258 €;23 963 €;1 767;22 159 €;26 256 €;1 927;24 712 €;25 584 €;1 917;24 254 €
3400938677973;VELMETIA 50MG/1000MG CPR 56;VELMETIA;A10N3;ASSOCIATIONS D'ANTIDIABETIQUES INHIBITEUR DE LA DPP-IV AVEC BIGUANIDE;A10BD07;METFORMINE ET SITAGLIPTINE;A10;MEDICAMENTS DU DIABETE;3 812 792 €;91 860;3 660 860 €;3 846 958 €;93 209;3 689 332 €;3 947 993 €;101 030;3 786 648 €;3 771 760 €;96 752;3 621 239 €
3400938678116;JANUMET 50MG/1000MG CPR 56;JANUMET;A10N3;ASSOCIATIONS D'ANTIDIABETIQUES INHIBITEUR DE LA DPP-IV AVEC BIGUANIDE;A10BD07;METFORMINE ET SITAGLIPTINE;A10;MEDICAMENTS DU DIABETE;8 293 807 €;199 329;7 968 976 €;8 537 638 €;206 505;8 195 459 €;8 848 725 €;225 654;8 494 125 €;8 356 924 €;214 115;8 032 688 €
3400938679007;IRBESARTAN EG 300 MG CPR 30;IRBESARTAN EG;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA04;IRBESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;17 340 €;2 539;15 010 €;17 944 €;2 638;15 514 €;19 837 €;2 917;17 180 €;18 177 €;2 680;15 780 €
3400938679755;TOPIRAMATE TEVA 50MG CPR 30;TOPIRAMATE TEVA;N03A;ANTIEPILEPTIQUES;N03AX11;TOPIRAMATE;N03;ANTIEPILEPTIQUES;89 €;11;67 €;77 €;12;59 €;52 €;8;27 €;77 €;12;59 €
3400938680706;TOPIRAMATE TEVA 100MG CPR 30;TOPIRAMATE TEVA;N03A;ANTIEPILEPTIQUES;N03AX11;TOPIRAMATE;N03;ANTIEPILEPTIQUES;160 €;11;146 €;80 €;6;71 €;67 €;5;48 €;0 €;0;0 €
3400938681185;IRBESARTAN EG 300 MG CPR 90;IRBESARTAN EG;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA04;IRBESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;20 330 €;1 018;16 529 €;19 539 €;985;15 811 €;24 510 €;1 251;19 879 €;23 547 €;1 196;18 893 €
3400938681826;TOPIRAMATE TEVA 200MG CPR SEC 30;TOPIRAMATE TEVA;N03A;ANTIEPILEPTIQUES;N03AX11;TOPIRAMATE;N03;ANTIEPILEPTIQUES;28 €;1;28 €;109 €;4;55 €;154 €;5;154 €;80 €;4;80 €
3400938682595;AMOXICILLINE/ACIDE CLAVULANIQUE EG 100 MG/12,5 MG/ML PDRE SUSP BUV FL 1/7 G;AMOXICILLINE/ACIDE CLAVULANIQUE EG;J01C1;PENICILLINES ORALES A LARGE SPECTRE;J01CR02;AMOXICILLINE ET INHIBITEUR D'ENZYME;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;6 718 €;2 533;4 351 €;7 094 €;2 751;4 607 €;6 977 €;2 653;4 540 €;5 265 €;2 031;3 427 €
3400938688689;METFORMINE BIOGARAN 500 MG CPR 30;METFORMINE BIOGARAN;A10J1;ANTIDIABETIQUES BIGUANIDES NON ASSOCIES;A10BA02;METFORMINE;A10;MEDICAMENTS DU DIABETE;362 €;213;338 €;347 €;210;322 €;342 €;204;324 €;306 €;179;283 €
3400938688740;METFORMINE BIOGARAN 500 MG CPR 90;METFORMINE BIOGARAN;A10J1;ANTIDIABETIQUES BIGUANIDES NON ASSOCIES;A10BA02;METFORMINE;A10;MEDICAMENTS DU DIABETE;263 €;54;255 €;161 €;33;145 €;248 €;49;225 €;268 €;54;250 €
3400938689860;METFORMINE BIOGARAN 850 MG CPR 90;METFORMINE BIOGARAN;A10J1;ANTIDIABETIQUES BIGUANIDES NON ASSOCIES;A10BA02;METFORMINE;A10;MEDICAMENTS DU DIABETE;483 €;52;439 €;574 €;64;542 €;426 €;48;383 €;361 €;39;332 €
3400938689921;FENOFIBRATE EG 160 MG CPR 90;FENOFIBRATE EG;C10A2;FIBRATES;C10AB05;FENOFIBRATE;C10;AGENTS MODIFIANT LES LIPIDES;16 454 €;787;12 330 €;18 142 €;860;13 635 €;17 975 €;872;13 664 €;12 448 €;606;9 443 €
3400938690002;KETOPROFENE TEVA SANTE 2,5 P. 100 GEL TUBE 1/60 G;KETOPROFENE TEVA SANTE;M02A;ANTIRHUMATISMAUX TOPIQUES ET ANALGESIQUES;M02AA10;KETOPROFENE;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;10 €;5;3 €;15 €;6;8 €;0 €;0;-2 €;8 €;4;4 €
3400938690231;KETOPROFENE TEVA SANTE 2,5 P. 100 GEL POMPE-DOSEUSE 1/120 G;KETOPROFENE TEVA SANTE;M02A;ANTIRHUMATISMAUX TOPIQUES ET ANALGESIQUES;M02AA10;KETOPROFENE;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;27 €;7;11 €;23 €;5;5 €;23 €;6;2 €;26 €;7;8 €
3400938691870;NOMEGESTROL ARROW 5 MG CPR SEC 10;NOMEGESTROL ARROW;G03D;PROGESTATIFS, G03A ET G03F EXCLUS;G03DB04;NOMEGESTROL;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;82 €;25;54 €;75 €;24;49 €;16 €;5;12 €;44 €;12;28 €
3400938692532;NOMEGESTROL ZENTIVA 5 MG CPR SEC 10;NOMEGESTROL ZENTIVA;G03D;PROGESTATIFS, G03A ET G03F EXCLUS;G03DB04;NOMEGESTROL;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;116 €;36;75 €;137 €;42;89 €;100 €;32;65 €;78 €;25;51 €
3400938696264;METFORMINE ALTER 850MG CPR 90;METFORMINE ALTER;A10J1;ANTIDIABETIQUES BIGUANIDES NON ASSOCIES;A10BA02;METFORMINE;A10;MEDICAMENTS DU DIABETE;1 893 €;209;1 796 €;2 151 €;233;2 011 €;2 322 €;257;2 193 €;2 279 €;251;2 144 €
3400938696325;LODOZ 2,5 MG/6,25 MG CPR 30;LODOZ;C07B1;ASSOCIATIONS AVEC ANTIHYPERTENSEURS ET/OU DIURETIQUES;C07BB07;BISOPROLOL ET THIAZIDIQUES;C07;BETABLOQUANTS;43 711 €;7 607;32 856 €;43 707 €;7 602;32 705 €;44 914 €;7 851;33 835 €;41 692 €;7 303;31 259 €
3400938696615;LODOZ 2,5 MG/6,25 MG CPR 90;LODOZ;C07B1;ASSOCIATIONS AVEC ANTIHYPERTENSEURS ET/OU DIURETIQUES;C07BB07;BISOPROLOL ET THIAZIDIQUES;C07;BETABLOQUANTS;56 370 €;3 554;40 213 €;59 925 €;3 786;42 725 €;67 352 €;4 275;47 941 €;63 634 €;4 031;45 525 €
3400938696844;LODOZ 5 MG/6,25 MG CPR 30;LODOZ;C07B1;ASSOCIATIONS AVEC ANTIHYPERTENSEURS ET/OU DIURETIQUES;C07BB07;BISOPROLOL ET THIAZIDIQUES;C07;BETABLOQUANTS;51 084 €;8 862;39 052 €;51 106 €;8 928;39 077 €;54 804 €;9 610;41 935 €;55 424 €;9 732;42 431 €
3400938697155;LODOZ 5 MG/6,25 MG CPR 90;LODOZ;C07B1;ASSOCIATIONS AVEC ANTIHYPERTENSEURS ET/OU DIURETIQUES;C07BB07;BISOPROLOL ET THIAZIDIQUES;C07;BETABLOQUANTS;73 682 €;4 635;53 389 €;73 120 €;4 609;53 088 €;87 243 €;5 520;63 281 €;84 479 €;5 301;61 489 €
3400938697384;LODOZ 10 MG/6,25 MG CPR 30;LODOZ;C07B1;ASSOCIATIONS AVEC ANTIHYPERTENSEURS ET/OU DIURETIQUES;C07BB07;BISOPROLOL ET THIAZIDIQUES;C07;BETABLOQUANTS;61 627 €;10 768;48 227 €;60 852 €;10 706;47 608 €;68 596 €;12 127;53 779 €;71 725 €;12 715;56 058 €
3400938697674;LODOZ 10 MG/6,25 MG CPR 90;LODOZ;C07B1;ASSOCIATIONS AVEC ANTIHYPERTENSEURS ET/OU DIURETIQUES;C07BB07;BISOPROLOL ET THIAZIDIQUES;C07;BETABLOQUANTS;84 033 €;5 305;62 519 €;86 106 €;5 447;64 259 €;98 027 €;6 243;73 257 €;83 980 €;5 324;62 898 €
